no,rateContent,package,quality,price,service,logistics,other,sentiment,brand
3587,????????????????????????,0,1,0,0,0,0,0,ye
3588,??????????????????????????????????????????????????????????????????????????????????????????????????1????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3589,????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3590,??????????????????????,1,0,0,0,0,0,0,ye
3591,??????????????????????????200??68????????????????????????????????????????????,0,0,1,1,0,0,0,ye
3592,????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3593,????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3594,????????????????????????????????????????????????????????????????????????????????,0,1,0,1,0,0,0,ye
3595,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????200????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3596,????????????????????????????????????????,0,1,0,0,0,0,0,ye
3597,??????????????????????????????????????????????????????????????????????????????????????,1,1,0,1,1,0,0,ye
3598,????????????????????????????,0,0,0,0,0,0,0,ye
3599,??????????????????????????????????,0,1,0,0,1,0,0,ye
3600,??????????????????????????????????????????,0,0,1,0,0,0,0,ye
3601,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3602,????????????????????????,0,1,0,0,0,0,0,ye
3603,??????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3604,??????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3605,"??????????????????????????????????,????????????????????????????????",1,1,0,0,1,0,0,ye
3606,????????????????????,1,0,0,0,0,0,0,ye
3607,????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,ye
3608,????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3609,??????????????????????,0,1,0,0,1,0,0,ye
3610,????????????????????????????????,0,1,0,0,1,0,0,ye
3611,??????,0,0,0,0,0,0,1,ye
3612,????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3613,????????????????????????????????????????,1,0,0,0,1,0,0,ye
3614,??????????????????????????????????????????????????,0,1,0,1,0,0,0,ye
3615,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????5??????????,0,1,0,1,1,0,0,ye
3616,??????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3617,??????????????????????????????????????????????????,0,1,0,1,0,0,0,ye
3618,??????????????????????????????????????????????,0,1,1,0,0,0,1,ye
3619,????????????????????????????,0,1,0,0,0,0,0,ye
3620,????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3621,????????????????????????,0,1,0,0,0,0,1,ye
3622,????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3623,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3624,??????????????????????????????????????????,0,1,0,0,0,0,0,ye
3625,????????????????????????????????????&hellip;,0,1,0,0,0,0,0,ye
3626,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3627,????????????????????????????????,0,1,0,0,0,0,0,ye
3628,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,1,1,0,0,ye
3629,??????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3630,????????????????????????,0,1,0,0,0,0,0,ye
3631,??????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3632,??????????????????????????????????????????????,0,1,0,1,0,0,0,ye
3633,??????????????????????????????????????????????,0,1,0,1,0,0,0,ye
3634,????????????????????,0,1,0,0,0,0,0,ye
3635,????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3636,????????????????????????????????,0,1,0,0,1,0,0,ye
3637,??????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3638,????????,0,1,0,0,0,0,0,ye
3639,????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,ye
3640,??????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3641,????????????&rsquo;????????????????????,0,1,0,0,0,0,1,ye
3642,????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3643,????????????????????,0,1,0,0,0,0,0,ye
3644,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3645,????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3646,????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3647,??????????????????????????????,0,0,1,1,1,0,0,ye
3648,??????????????????????????,0,1,0,0,0,0,0,ye
3649,??????????????????????????????????????,1,1,0,1,0,0,0,ye
3650,????????????,1,0,0,0,0,0,0,ye
3651,????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3652,????????????????????????????????????????????????????????????????????5??????????????????????????????,0,1,0,0,0,0,0,ye
3653,????????????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3654,??????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,ye
3655,????????????????????????????,0,1,0,0,0,0,0,ye
3656,??????????????????????????????,0,1,0,0,0,0,0,ye
3657,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,ye
3658,????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,ye
3659,??????????????????????????????????????10????????????????????????????,0,0,1,0,0,1,0,ye
3660,??????????????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,1,0,ye
3661,????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3662,????????????????????????????????????????????,0,0,0,0,0,1,0,ye
3663,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,0,0,0,1,0,1,ye
3664,????????????????????,0,1,0,0,0,0,0,ye
3665,????????????????????????????,0,1,0,0,1,0,0,ye
3666,??????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,1,ye
3667,????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3668,??????????????????????????????????????,0,1,1,1,0,0,0,ye
3669,??????????????????????????????????????????????????????????????????,0,0,0,0,0,0,0,ye
3670,??????????????????????????????????5????????,0,1,0,0,0,0,0,ye
3671,????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3672,????????????????????????????????????????5????,0,1,0,1,1,0,0,ye
3673,??????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3674,??????????????????????????????,0,1,0,0,0,0,0,ye
3675,????????????????????????????????????????,0,0,0,1,1,0,0,ye
3676,????????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,1,ye
3677,??????????????,0,0,0,0,0,1,0,ye
3678,????????????????,0,1,0,0,0,0,0,ye
3679,??????????????????,0,1,0,0,0,0,1,ye
3680,????????????????????????????????????????????????????????????????????????????????????,0,0,0,0,0,1,0,ye
3681,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,0,1,1,1,0,0,ye
3682,????????????,0,1,0,0,0,0,0,ye
3683,????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3684,????????????,0,1,0,0,0,0,1,ye
3685,??????????????????????????,0,1,0,0,0,0,0,ye
3686,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3687,????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3688,??????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3689,????????????????????????????????????????????????????????????,0,1,0,1,0,0,0,ye
3690,????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3691,??????????????????????????????,0,1,0,0,0,0,0,ye
3692,??????????????????????????????????????????,0,0,0,0,0,1,0,ye
3693,??????????????????????????????????????????????,1,0,0,1,0,0,0,ye
3694,????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,1,0,0,0,ye
3695,????????????????????????????,0,1,0,0,0,0,0,ye
3696,??????????????????????????1??2015??????????????????????????????????????????????????????????,0,0,1,0,0,0,0,ye
3697,????????????????????????????????????????????,1,0,0,0,0,0,0,ye
3698,????????????,0,1,0,0,0,0,0,ye
3699,??????????????,0,1,0,0,0,0,0,ye
3700,??????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3701,??????????????????????????????,0,1,0,0,0,1,0,ye
3702,??????????????????????,0,1,0,0,0,0,0,ye
3703,????,0,1,0,0,0,0,0,ye
3704,??????????????????2??????????????????????????????????????????????????????????,0,1,0,0,1,0,0,ye
3705,??????????????????????????????????????????????????????????????????????????????????????????????????,0,0,1,0,1,0,0,ye
3706,????????????????????????????????????????????????,0,1,0,1,0,0,0,ye
3707,??????????????,0,1,0,0,0,0,0,ye
3708,??????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3709,????????,0,1,0,0,0,0,0,ye
3710,??????????????????????????????,0,1,0,0,1,0,0,ye
3711,????????????????????????????????????????,0,1,0,0,0,0,0,ye
3712,??????????????????????????????,0,0,0,0,0,0,0,ye
3713,????????????????????????????????????????,0,1,0,0,0,0,0,ye
3714,??????????????.????????????.????????,0,1,0,0,0,0,1,ye
3715,????????????,0,1,0,0,0,0,0,ye
3716,??????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3717,??????????????????????????????????????????,0,1,0,0,0,0,0,ye
3718,????????????????????????????????????,1,1,0,0,0,0,0,ye
3719,??????????,0,0,0,0,0,0,0,ye
3720,??????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3721,??????????????????????????????????????,0,1,0,0,0,0,0,ye
3722,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3723,????????????????????,0,1,0,0,0,0,0,ye
3724,??????????????????????????????,0,1,0,0,0,0,0,ye
3725,??????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3726,????????????????????????,0,1,0,0,0,0,0,ye
3727,??????????????????,0,1,1,0,0,0,0,ye
3728,??????????????????????????????????????????,1,0,0,1,0,0,0,ye
3729,??????????????,0,1,0,0,0,0,0,ye
3730,????????????????????????????????????????????????????????????????????????????????????????????????????,1,1,0,0,1,0,0,ye
3731,?€???e????????????????????,0,1,0,0,0,0,0,ye
3732,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,1,ye
3733,??????????????????????????????????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3734,??????????????????????????,0,1,0,0,0,0,0,ye
3735,????????????????????????????,0,0,1,0,0,1,0,ye
3736,????????????????????????????????????????????,1,0,0,0,1,0,0,ye
3737,????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3738,????????????,0,1,0,0,0,0,0,ye
3739,????????????????????????????????????????,0,1,0,0,0,0,1,ye
3740,????????????????????????????????????,0,0,1,0,0,1,0,ye
3741,????????????????????????????????????????????????????????????????????????????????????????????5????????????,0,0,0,1,0,1,0,ye
3742,????????????????????????????????,0,1,0,0,0,0,1,ye
3743,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????5????????,0,1,0,1,0,0,0,ye
3744,????????????????????,0,0,0,0,0,1,0,ye
3745,????????????????????????????????????????????????5????????????????,0,1,0,1,1,0,0,ye
3746,????&middot;&middot;&middot;??????????????????????????????,0,1,0,0,0,0,1,ye
3747,??????????????????????????????,0,1,0,0,0,0,0,ye
3748,??????????????????????????????????????????,0,1,0,0,0,0,0,ye
3749,????????????????,0,1,0,0,0,0,0,ye
3750,????????????????????????????,0,1,0,0,0,0,0,ye
3751,????????????????????????????~~,0,1,0,0,0,0,0,ye
3752,??????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3753,??????????????????????????????????????????????,0,1,0,0,0,0,1,ye
3754,??????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3755,????????????????????????????????????????????????????????????,0,1,0,0,1,0,1,ye
3756,??????????????????,0,1,0,0,0,0,0,ye
3757,????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3758,??????????????????????????????,0,1,0,0,0,0,0,ye
3759,????????????????????????????????????????,0,1,0,0,0,0,0,ye
3760,??????????????????????????????????????????????????,1,1,0,0,0,0,0,ye
3761,??????????????????,0,0,0,0,0,0,0,ye
3762,????????????????????????????,0,1,0,0,0,0,0,ye
3763,????????????????????????????????,0,1,0,0,0,0,0,ye
3764,??????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3765,????????????????????????????,0,1,0,0,0,0,0,ye
3766,??????????????,0,0,0,1,0,0,0,ye
3767,??????????????????????????,0,0,1,0,0,0,0,ye
3768,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3769,??????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3770,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3771,??????,0,1,0,0,0,0,0,ye
3772,????????????????????????????????????????3??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3773,??????????????????????,0,0,0,0,0,0,1,ye
3774,??????????????????????????????????????,0,1,0,0,0,0,0,ye
3775,??????????????????????????????????????,0,1,1,0,0,0,0,ye
3776,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3777,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3778,????????.????????????????????????,0,1,0,1,1,0,0,ye
3779,????????????,0,0,1,0,0,0,0,ye
3780,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3781,????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3782,????????????????????????????,0,1,0,0,0,0,0,ye
3783,??????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3784,??????????????????????????????????????,0,0,0,0,1,0,0,ye
3785,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,ye
3786,??????????????,0,1,0,0,0,0,0,ye
3787,??????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3788,??????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,0,ye
3789,????????????????????????????????????????????????????????????????????????????????????????,0,1,0,1,0,0,0,ye
3790,??????????????????????????????,0,1,0,0,0,0,0,ye
3791,??????????????????,0,1,0,0,0,0,0,ye
3792,????????????????????????????????????????????????,0,0,1,0,0,0,0,ye
3793,??????????????????????????????????????????????????????????????????????????????????????,0,0,0,1,0,0,0,ye
3794,??????????????????????,0,1,0,0,0,0,0,ye
3795,????????????????,0,1,0,0,0,0,0,ye
3796,??????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,ye
